X,Y,OBJECTID,naziv,adresa,grad_cetvr,telefon,fax,email,web,vr_vrtica,tip_vrtica,nadlezan,gradjevina,kuhinja,dvorana,vdi,strani_jez
15.941780781,45.768052233,296,CICA MACA,Jaruščica 9B,NOVI ZAGREB-ZAPAD,"01 652 3119, 095 812 5532",01 652 3119,"andrea.radeljak1@zg.t-com.hr, cicamaca@cica-maca.hr",http://cica-maca.hr/,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,engleski
15.956363331,45.7825844180001,297,LEPTIRIĆ LU,Remetinečka cesta 5B,NOVI ZAGREB-ZAPAD,"01 655 6544, 091 455 0008",01 655 6544,"irena@leptiric-lu.hr, leptiriclu-pedagog@net.hr",http://leptiric-lu.hr/,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,engleski
15.8990473580001,45.814761936,298,LEPTIRIĆ LU,Ulica Ivana Bone Bolice 27,PODSUSED-VRAPČE,091 955 974,,"irena@leptiric-lu.hr, leptiriclu-pedagog@net.hr",,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,engleski
15.925527387,45.78615223,299,FRFI,Jarun 50,TREŠNJEVKA-JUG,"01 363 5333, 091 363 5111",01 363 5333,"info@vrtic-frfi.hr, zrinka@vrtic-frfi.hr, anita@vrtic-frfi.hr",www.vrtic-frfi.hr,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,engleski
15.898119056,45.809603651,300,MONTESSORI,Šipkovica 57,STENJEVEC,"01 373 1485, 098 968 3349",,"dvmontessori@hotmail.com, valerijavrbanic@gmail.com",www.montessori.hr,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.887372365,45.8144504210001,301,KUĆICA,Gospodska ulica 18,PODSUSED-VRAPČE,"01 550 9842, 095 432 1908",01 550 9842,"kucica@djecji-vrtic-kucica.hr, srebra@zg.t-com.hr",www.djecji-vrtic-kucica.hr,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,engleski
15.933155948,45.8137116190001,302,KUĆICA,Ulica Gjure Szaba 4,ČRNOMEREC,"01 557 8463, 095 432 1909",,"kucica@djecji-vrtic-kucica.hr, srebra@zg.t-com.hr",,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,engleski
15.960964034,45.824920766,303,SRČEKO,Pantovčak 115,GORNJI GRAD-MEDVEŠČAK,"01 483 5351, 091 483 5351",01 483 5352,"sandra.pokos@zg.t-com.hr, info@srceko.com",http://srceko.com/,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,"engleski, njemački"
15.961112572,45.8250657030001,304,SRČEKO,Pantovčak 117,GORNJI GRAD-MEDVEŠČAK,091 483 5351,,"sandra.pokos@zg.t-com.hr, info@srceko.com",,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.9778309380001,45.819100135,305,ŠARENA LOPTICA,Nova Ves 3,GORNJI GRAD-MEDVEŠČAK,"01 466 8600, 095 517 5732",,"nada@dv-sarenaloptica.hr, info@dv-sarenaloptica.hr",http://dv-sarenaloptica.hr/,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.9736170790001,45.8149324780001,306,OSNOVNA ŠKOLA LAUDER-HUGO KON,Trg Katarine Zrinske 2,GORNJI GRAD-MEDVEŠČAK,01 333 3891,,,www.os-lauder-hugo-kon.skole.hr,Vjerski vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.9658103890001,45.7931041670001,307,KREATIVNI DANI,Cvjetno naselje II. 9,TRNJE,092 350 0083,,,www.kidsandco.eu,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.9003677490001,45.80809293,309,MALEŠNICA,Ulica Ante Topić - Mimare 34,STENJEVEC,01 373 0266,,vrtic-malesnica@zagreb.hr,www.vrtic-malesnica.zagreb.hr,Gradski vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,DA,NE,DA,engleski
15.9937057450001,45.8077947530001,310,POLIKLINIKA ZA REHABILITACIJU SLUŠANJA I GOVORA SUVAG,Ulica Ljudevita Posavskog 10/1,DONJI GRAD,"01 4629 600, 01 4629 603",,zagreb@suvag.hr,http://www.suvag.hr,Posebna ustanova,POSEBNA USTANOVA,"Gradski ured za obrazovanje, sport i mlade",,DA,DA,DA,
16.0560796020001,45.8751056680001,311,KUĆICA,Čučerska cesta 183,GORNJA DUBRAVA,,,,,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
16.0002254560001,45.7739709140001,312,CENTAR ZA AUTIZAM - predškolski program,Katićev prilaz 1A (DV Utrina),NOVI ZAGREB-ISTOK,,,,,Posebna ustanova,POSEBNA USTANOVA,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.9641608650001,45.819780345,313,"CENTAR ZA ODGOJ I OBRAZOVANJE GOLJAK
",Goljak 6,GORNJI GRAD-MEDVEŠČAK,,,,,Posebna ustanova,POSEBNA USTANOVA,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.995913784,45.731112072,318,BOTINEC,"Đačka ulica 1, Odra",NOVI ZAGREB-ZAPAD,,,vrtic-botinec@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",prenemijenjena kuća,NE,NE,DA,
15.97328278,45.8070694260001,319,BUDUĆNOST,Ulica Jurja Žerjavića 5/1,DONJI GRAD,,,vrtic.buducnost@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",prenamijenjena kuća,NE,NE,NE,
16.0064531410001,45.824081468,320,BUKOVAC,Ulica Mije Kišpatića 12,MAKSIMIR,,,vrtic-bukovac@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,NE,DA,DA,
16.0315345240001,45.785374528,321,ČIGRA,Vrtni put 1,PEŠČENICA-ŽITNJAK,,,,,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
16.0215628020001,45.80015918,322,DUGA,"Ulica Dobrovoljačke oružane skupine ""Ban Jelačić"" 8",PEŠČENICA-ŽITNJAK,,,"vrtic.duga@zagreb.hr
",,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,NE,DA,DA,
15.908508093,45.8003369130001,323,FRFI,Pavlenski put 7F,STENJEVEC,,,,,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
16.081749256,45.8027286080001,324,JABUKA,I. Resnik 48/2,PEŠČENICA-ŽITNJAK,,,vrtic.jabuka@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,,,,
16.0595271830001,45.8925749000001,325,KOLIBRI,Čučerska cesta 351,GORNJA DUBRAVA,,,vrtic-kolibri@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,,,,
16.1202787760001,45.825067555,326,LETEĆI MEDVJEDIĆI,"Budimska ulica 20, Sesvete",SESVETE,,,,,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.9935391820001,45.7313036670001,327,MUDRE GLAVICE,"Ulica Ivana Lackovića Croate 13, Odra",NOVI ZAGREB-ZAPAD,,,,,Privatni vrtić,CENTRALNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.922353061,45.7602896990001,328,PIKULICA,Ulica Mladena Fiolića 19,NOVI ZAGREB-ZAPAD,,,,,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.9145142620001,45.793874997,329,SUNČANA,Vrbani 29,TREŠNJEVKA-JUG,,,vrtic.suncana@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,DA,DA,DA,
16.0066272930001,45.7995392300001,330,VLADIMIRA NAZORA,"Rapska ulica 50
",TRNJE,,,vrtic.vladimiranazora@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",prenamijenjeni stan,NE,DA,NE,
15.98909931,45.7811576880001,331,ZAPRUĐE,Ulica Savezne Republike Njemačke 2,NOVI ZAGREB-ISTOK,"01 667 1356, 01 667 3169, 01 660 9290",01 667 3169,vrtic.zaprudje@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,DA,DA,DA,
16.0671747750001,45.8183078180001,334,JABUKA,Ulica badema 14A,DONJA DUBRAVA,01 285 1544,,vrtic.jabuka@zagreb.hr,,Gradski vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",namjenska građevina,NE,NE,DA,
15.977821632,45.819356763,335,ŠARENA LOPTICA,Nova Ves 5A,GORNJI GRAD-MEDVEŠČAK,"01 466 8600, 095 517 5732",,info@dv-sarenaloptica.hr,,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
15.850998571,45.8165135340001,336,BAMBI,Sopot 2,PODSUSED-VRAPČE,"01 331 5460, 098 828 594",,djecji.vrtic.bambi@zg.t-com.hr,www.dv-bambi.hr,Privatni vrtić,PODRUČNI,"Gradski ured za obrazovanje, sport i mlade",,,,,
